plan_id,start_node_id,end_node_id,waypoint_index,waypoint_node_id,overfly_time_sim_s,segment_duration_s,cumulative_duration_s,planned_total_duration_s,start_time_sim_s,planned_completion_time_sim_s,waypoint_speed_mps,pathfinding_duration_s,total_processing_time_s,logged_at_unix_s
FP000041,L0_X14_Y6,L0_X10_Y2,19,L1_X10_Y2,1370.449433,1.2192,172.449433,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,20,L0_X10_Y2,1371.668633,1.2192,173.668633,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,21,L0_X10_Y2,1431.668633,60.0,233.668633,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,22,L1_X10_Y2,1453.887833,22.2192,255.887833,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,23,L2_X10_Y2,1455.107033,1.2192,257.107033,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,24,L2_X10_Y3,1471.124643,16.01761,273.124643,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,25,L2_X10_Y4,1487.142248,16.017605,289.142248,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,26,L2_X11_Y4,1503.137166,15.994918,305.137166,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,27,L2_X12_Y4,1519.132093,15.994927,321.132093,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,28,L2_X13_Y4,1535.127028,15.994935,337.127028,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,29,L2_X14_Y4,1551.121972,15.994944,353.121972,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,30,L2_X14_Y5,1567.136589,16.014617,369.136589,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,31,L2_X14_Y6,1583.151202,16.014613,385.151202,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,32,L1_X14_Y6,1584.370402,1.2192,386.370402,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000041,L0_X14_Y6,L0_X10_Y2,33,L0_X14_Y6,1585.589602,1.2192,387.589602,387.589602,1198.0,1585.589602,25,2.412936,0.400167,1772649186.643443
FP000042,L0_X14_Y6,L0_X11_Y3,0,L0_X14_Y6,1250.0,0.0,0.0,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,1,L1_X14_Y6,1251.2192,1.2192,20.2192,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,2,L2_X14_Y6,1252.4384,1.2192,21.4384,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,3,L2_X13_Y6,1268.433336,15.994936,37.433336,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,4,L2_X13_Y5,1284.448694,16.015359,53.448694,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,5,L2_X13_Y4,1300.464057,16.015363,69.464057,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,6,L2_X13_Y3,1316.479424,16.015367,85.479424,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,7,L2_X12_Y3,1332.474364,15.99494,101.474364,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,8,L2_X11_Y3,1348.469295,15.994931,117.469295,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,9,L1_X11_Y3,1349.688495,1.2192,118.688495,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,10,L0_X11_Y3,1350.907695,1.2192,119.907695,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,11,L0_X11_Y3,1410.907695,60.0,179.907695,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,12,L1_X11_Y3,1433.126895,22.2192,202.126895,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,13,L1_X12_Y3,1449.121826,15.994931,218.121826,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,14,L1_X13_Y3,1465.116765,15.99494,234.116765,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,15,L2_X13_Y3,1466.335965,1.2192,235.335965,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,16,L2_X14_Y3,1482.330913,15.994948,251.330913,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,17,L2_X14_Y4,1498.345534,16.014621,267.345534,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,18,L2_X14_Y5,1514.360151,16.014617,283.360151,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,19,L2_X14_Y6,1530.374764,16.014613,299.374764,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,20,L1_X14_Y6,1531.593964,1.2192,300.593964,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000042,L0_X14_Y6,L0_X11_Y3,21,L0_X14_Y6,1532.813164,1.2192,301.813164,301.813164,1231.0,1532.813164,25,0.04882,2.451471,1772649186.730797
FP000044,L0_X0_Y2,L0_X12_Y5,0,L0_X0_Y2,1370.0,0.0,0.0,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,1,L1_X0_Y2,1371.2192,1.2192,44.2192,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,2,L2_X0_Y2,1372.4384,1.2192,45.4384,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,3,L2_X1_Y2,1388.43324,15.99484,61.43324,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,4,L2_X2_Y2,1404.428089,15.994849,77.428089,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,5,L3_X2_Y2,1405.647289,1.2192,78.647289,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,6,L3_X3_Y2,1421.642146,15.994857,94.642146,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,7,L3_X4_Y2,1437.637012,15.994866,110.637012,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,8,L3_X5_Y2,1453.631887,15.994875,126.631887,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,9,L3_X6_Y2,1469.626771,15.994883,142.626771,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,10,L3_X7_Y2,1485.621662,15.994892,158.621662,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,11,L3_X8_Y2,1501.616563,15.994901,174.616563,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,12,L3_X9_Y2,1517.611472,15.994909,190.611472,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,13,L3_X9_Y3,1533.629828,16.018356,206.629828,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,14,L3_X10_Y3,1549.624742,15.994914,222.624742,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,15,L3_X11_Y3,1565.619664,15.994922,238.619664,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,16,L3_X12_Y3,1581.614595,15.994931,254.614595,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,17,L3_X12_Y4,1597.630708,16.016113,270.630708,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,18,L3_X12_Y5,1613.646817,16.016109,286.646817,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,19,L2_X12_Y5,1614.866017,1.2192,287.866017,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,20,L1_X12_Y5,1616.085217,1.2192,289.085217,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,21,L0_X12_Y5,1617.304417,1.2192,290.304417,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,22,L0_X12_Y5,1677.304417,60.0,350.304417,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,23,L1_X12_Y5,1699.523617,22.2192,372.523617,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,24,L2_X12_Y5,1700.742817,1.2192,373.742817,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,25,L3_X12_Y5,1701.962017,1.2192,374.962017,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,26,L3_X12_Y4,1717.978126,16.016109,390.978126,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,27,L3_X12_Y3,1733.994239,16.016113,406.994239,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,28,L3_X12_Y2,1750.010357,16.016117,423.010357,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,29,L3_X11_Y2,1766.005292,15.994935,439.005292,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,30,L3_X10_Y2,1782.000218,15.994926,455.000218,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,31,L3_X9_Y2,1797.995136,15.994918,470.995136,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,32,L3_X8_Y2,1813.990045,15.994909,486.990045,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,33,L2_X8_Y2,1815.209245,1.2192,488.209245,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,34,L2_X7_Y2,1831.204146,15.994901,504.204146,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,35,L2_X6_Y2,1847.199038,15.994892,520.199038,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,36,L2_X5_Y2,1863.193921,15.994883,536.193921,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,37,L2_X4_Y2,1879.188796,15.994875,552.188796,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,38,L2_X3_Y2,1895.183662,15.994866,568.183662,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,39,L2_X2_Y2,1911.178519,15.994857,584.178519,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,40,L2_X1_Y2,1927.173368,15.994849,600.173368,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,41,L2_X0_Y2,1943.168208,15.99484,616.168208,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,42,L1_X0_Y2,1944.387408,1.2192,617.387408,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000044,L0_X0_Y2,L0_X12_Y5,43,L0_X0_Y2,1945.606608,1.2192,618.606608,618.606608,1327.0,1945.606608,25,0.408378,3.027669,1772649190.256068
FP000045,L0_X14_Y6,L0_X12_Y6,0,L0_X14_Y6,1339.0,0.0,0.0,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,1,L1_X14_Y6,1340.2192,1.2192,1.2192,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,2,L2_X14_Y6,1341.4384,1.2192,2.4384,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,3,L2_X13_Y6,1357.433336,15.994936,18.433336,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,4,L2_X12_Y6,1373.428263,15.994927,34.428263,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,5,L1_X12_Y6,1374.647463,1.2192,35.647463,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,6,L0_X12_Y6,1375.866663,1.2192,36.866663,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,7,L0_X12_Y6,1435.866663,60.0,96.866663,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,8,L1_X12_Y6,1458.085863,22.2192,119.085863,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,9,L2_X12_Y6,1459.305063,1.2192,120.305063,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,10,L2_X13_Y6,1475.29999,15.994927,136.29999,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,11,L2_X14_Y6,1491.294925,15.994936,152.294925,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,12,L1_X14_Y6,1492.514125,1.2192,153.514125,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000045,L0_X14_Y6,L0_X12_Y6,13,L0_X14_Y6,1493.733325,1.2192,154.733325,154.733325,1339.0,1493.733325,25,0.00605,4.950391,1772649194.775764
FP000046,L0_X14_Y6,L0_X12_Y3,0,L0_X14_Y6,1360.0,0.0,0.0,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,1,L1_X14_Y6,1361.2192,1.2192,3.2192,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,2,L2_X14_Y6,1362.4384,1.2192,4.4384,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,3,L2_X14_Y5,1378.453013,16.014613,20.453013,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,4,L2_X14_Y4,1394.467629,16.014617,36.467629,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,5,L3_X14_Y4,1395.686829,1.2192,37.686829,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,6,L3_X14_Y3,1411.70145,16.014621,53.70145,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,7,L3_X13_Y3,1427.696398,15.994948,69.696398,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,8,L2_X13_Y3,1428.915598,1.2192,70.915598,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,9,L1_X13_Y3,1430.134798,1.2192,72.134798,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,10,L2_X13_Y3,1431.353998,1.2192,73.353998,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,11,L1_X13_Y3,1432.573198,1.2192,74.573198,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,12,L2_X13_Y3,1433.792398,1.2192,75.792398,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,13,L3_X13_Y3,1435.011598,1.2192,77.011598,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,14,L2_X13_Y3,1436.230798,1.2192,78.230798,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,15,L3_X13_Y3,1437.449998,1.2192,79.449998,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,16,L4_X13_Y3,1438.669198,1.2192,80.669198,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,17,L3_X13_Y3,1439.888398,1.2192,81.888398,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,18,L2_X13_Y3,1441.107598,1.2192,83.107598,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,19,L3_X13_Y3,1442.326798,1.2192,84.326798,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,20,L2_X13_Y3,1443.545998,1.2192,85.545998,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,21,L3_X13_Y3,1444.765198,1.2192,86.765198,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,22,L2_X13_Y3,1445.984398,1.2192,87.984398,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,23,L3_X13_Y3,1447.203598,1.2192,89.203598,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,24,L4_X13_Y3,1448.422798,1.2192,90.422798,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,25,L3_X13_Y3,1449.641998,1.2192,91.641998,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,26,L4_X13_Y3,1450.861198,1.2192,92.861198,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,27,L3_X13_Y3,1452.080398,1.2192,94.080398,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,28,L3_X12_Y3,1468.075338,15.99494,110.075338,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,29,L2_X12_Y3,1469.294538,1.2192,111.294538,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,30,L1_X12_Y3,1470.513738,1.2192,112.513738,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,31,L0_X12_Y3,1471.732938,1.2192,113.732938,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,32,L0_X12_Y3,1531.732938,60.0,173.732938,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,33,L1_X12_Y3,1553.952138,22.2192,195.952138,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,34,L1_X13_Y3,1569.947078,15.99494,211.947078,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,35,L2_X13_Y3,1571.166278,1.2192,213.166278,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,36,L2_X14_Y3,1587.161226,15.994948,229.161226,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,37,L2_X14_Y4,1603.175847,16.014621,245.175847,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,38,L2_X14_Y5,1619.190463,16.014617,261.190463,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,39,L2_X14_Y6,1635.205076,16.014613,277.205076,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,40,L1_X14_Y6,1636.424276,1.2192,278.424276,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000046,L0_X14_Y6,L0_X12_Y3,41,L0_X14_Y6,1637.643476,1.2192,279.643476,279.643476,1358.0,1637.643476,25,1.243232,0.028606,1772649196.042565
FP000047,L0_X0_Y2,L0_X1_Y3,0,L0_X0_Y2,1391.0,0.0,0.0,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,1,L1_X0_Y2,1392.2192,1.2192,19.2192,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,2,L2_X0_Y2,1393.4384,1.2192,20.4384,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,3,L2_X1_Y2,1409.43324,15.99484,36.43324,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,4,L2_X1_Y3,1425.457562,16.024322,52.457562,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,5,L1_X1_Y3,1426.676762,1.2192,53.676762,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,6,L0_X1_Y3,1427.895962,1.2192,54.895962,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,7,L0_X1_Y3,1487.895962,60.0,114.895962,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,8,L1_X1_Y3,1510.115162,22.2192,137.115162,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,9,L2_X1_Y3,1511.334362,1.2192,138.334362,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,10,L2_X1_Y2,1527.358683,16.024322,154.358683,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,11,L2_X0_Y2,1543.353524,15.99484,170.353524,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,12,L1_X0_Y2,1544.572724,1.2192,171.572724,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000047,L0_X0_Y2,L0_X1_Y3,13,L0_X0_Y2,1545.791924,1.2192,172.791924,172.791924,1373.0,1545.791924,25,0.009572,1.290181,1772649196.099568
FP000048,L0_X14_Y6,L0_X6_Y6,0,L0_X14_Y6,1429.0,0.0,0.0,415.619338,1429.0,1844.619338,25,0.091317,0.030297,1772649196.213619
FP000048,L0_X14_Y6,L0_X6_Y6,1,L1_X14_Y6,1430.2192,1.2192,1.2192,415.619338,1429.0,1844.619338,25,0.091317,0.030297,1772649196.213619
FP000048,L0_X14_Y6,L0_X6_Y6,2,L2_X14_Y6,1431.4384,1.2192,2.4384,415.619338,1429.0,1844.619338,25,0.091317,0.030297,1772649196.213619
FP000048,L0_X14_Y6,L0_X6_Y6,3,L3_X14_Y6,1432.6576,1.2192,3.6576,415.619338,1429.0,1844.619338,25,0.091317,0.030297,1772649196.213619
FP000048,L0_X14_Y6,L0_X6_Y6,4,L3_X14_Y5,1448.672213,16.014613,19.672213,415.619338,1429.0,1844.619338,25,0.091317,0.030297,1772649196.213619
