Time,DroneID,X,Y,Z,Target position,Target Speed,Origin Lat,Origin Lon,Destination Lat,Destination Lon,Completed
3450.00,FP000099,3444.70,30.48,-26481.60,"(3281.652, 30.48, -26204.33)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3460.00,FP000083,3565.10,60.96,-26686.35,"(3688.002, 60.96, -26895.34)",20,4584.16845703125,-26836.0078125,1657.01171875,-23440.0625,false
3460.00,FP000084,2089.85,60.96,-24968.85,"(2122.631, 60.96, -25024.63)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3460.00,FP000087,975.17,60.96,-23864.11,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,2959.16186523438,-24071.87109375,false
3460.00,FP000088,3260.56,60.96,-26168.45,"(3281.652, 60.96, -26204.33)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3460.00,FP000089,3512.48,60.96,-25605.31,"(3425.019, 60.96, -25656.41)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3460.00,FP000091,2455.16,60.96,-26382.19,"(2588.579, 60.96, -26609.1)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3460.00,FP000092,1221.68,60.96,-23491.37,"(1107.44, 60.96, -23296.9)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3460.00,FP000093,2731.97,0.00,-26061.21,"(2731.973, 0, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3460.00,FP000094,4496.62,91.44,-26886.92,"(4584.168, 91.44, -26836.01)",20,4584.16845703125,-26836.0078125,3628.15966796875,-26001.923828125,false
3460.00,FP000097,1654.94,60.96,-24229.61,"(1716.498, 60.96, -24333.56)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3460.00,FP000098,3235.24,60.96,-25767.69,"(3078.505, 60.96, -25858.82)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3460.00,FP000099,3343.32,30.48,-26309.20,"(3281.652, 30.48, -26204.33)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3470.00,FP000083,3666.48,60.96,-26858.75,"(3688.002, 60.96, -26895.34)",20,4584.16845703125,-26836.0078125,1657.01171875,-23440.0625,false
3470.00,FP000084,2191.19,60.96,-25141.28,"(2325.726, 60.96, -25370.17)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3470.00,FP000087,873.87,60.96,-23691.66,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,2959.16186523438,-24071.87109375,false
3470.00,FP000088,3361.93,60.96,-26340.86,"(3484.817, 60.96, -26549.84)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3470.00,FP000089,3339.79,60.96,-25706.20,"(3078.505, 60.96, -25858.82)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3470.00,FP000091,2556.53,60.96,-26554.59,"(2588.579, 60.96, -26609.1)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3470.00,FP000092,1120.38,60.96,-23318.93,"(1107.44, 60.96, -23296.9)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3470.00,FP000093,2731.97,0.00,-26061.21,"(2731.973, 0, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3470.00,FP000094,4584.17,10.48,-26836.01,"(4584.168, 0, -26836.01)",20,4584.16845703125,-26836.0078125,3628.15966796875,-26001.923828125,false
3470.00,FP000097,1756.62,60.96,-24401.84,"(1919.555, 60.96, -24679.1)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3470.00,FP000098,3069.44,60.96,-25840.96,"(2875.378, 60.96, -25513.3)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3470.00,FP000099,3241.94,30.48,-26136.79,"(3078.505, 30.48, -25858.82)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3480.00,FP000083,3767.88,60.96,-27031.15,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,1657.01171875,-23440.0625,false
3480.00,FP000084,2292.53,60.96,-25313.70,"(2325.726, 60.96, -25370.17)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3480.00,FP000087,772.56,60.96,-23519.22,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,2959.16186523438,-24071.87109375,false
3480.00,FP000088,3463.31,60.96,-26513.26,"(3484.817, 60.96, -26549.84)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3480.00,FP000089,3167.09,60.96,-25807.08,"(3078.505, 60.96, -25858.82)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3480.00,FP000091,2657.91,60.96,-26726.99,"(2791.756, 60.96, -26954.61)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3480.00,FP000092,1026.40,60.96,-23158.94,"(904.4589, 60.96, -22951.33)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3480.00,FP000093,2731.97,0.00,-26061.21,"(2731.973, 0, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3480.00,FP000097,1857.95,60.96,-24574.26,"(1919.555, 60.96, -24679.1)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3480.00,FP000098,2967.52,60.96,-25668.87,"(2875.378, 60.96, -25513.3)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3480.00,FP000099,3140.58,30.48,-25964.39,"(3078.505, 30.48, -25858.82)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3490.00,FP000083,3869.27,60.96,-27203.55,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,1657.01171875,-23440.0625,false
3490.00,FP000084,2386.54,60.96,-25473.62,"(2528.84, 60.96, -25715.69)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3490.00,FP000087,671.27,60.96,-23346.78,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,2959.16186523438,-24071.87109375,false
3490.00,FP000088,3564.69,60.96,-26685.66,"(3688.002, 60.96, -26895.34)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3490.00,FP000089,2994.39,60.96,-25907.94,"(2731.973, 60.96, -26061.21)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3490.00,FP000091,2759.29,60.96,-26899.40,"(2791.756, 60.96, -26954.61)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3490.00,FP000092,925.11,60.96,-22986.49,"(904.4589, 60.96, -22951.33)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3490.00,FP000093,2731.97,20.00,-26061.21,"(2731.973, 30.48, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3490.00,FP000097,1959.28,60.96,-24746.69,"(2122.631, 60.96, -25024.63)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3490.00,FP000098,2865.65,60.96,-25496.75,"(2672.27, 60.96, -25167.77)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3490.00,FP000099,3039.21,30.48,-25791.98,"(2875.378, 30.48, -25513.3)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3500.00,FP000083,4028.36,60.96,-27158.45,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,1657.01171875,-23440.0625,false
3500.00,FP000084,2487.89,60.96,-25646.04,"(2528.84, 60.96, -25715.69)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3500.00,FP000087,569.97,60.96,-23174.33,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,2959.16186523438,-24071.87109375,false
3500.00,FP000088,3666.08,60.96,-26858.06,"(3688.002, 60.96, -26895.34)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3500.00,FP000089,2821.69,60.96,-26008.81,"(2731.973, 60.96, -26061.21)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3500.00,FP000091,2860.67,60.96,-27071.80,"(2994.952, 60.96, -27300.11)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3500.00,FP000092,904.46,0.00,-22951.33,"(904.4589, 0, -22951.33)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3500.00,FP000093,2611.08,60.96,-26131.81,"(2385.422, 60.96, -26263.59)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3500.00,FP000097,2060.62,60.96,-24919.11,"(2122.631, 60.96, -25024.63)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3500.00,FP000098,2764.30,60.96,-25324.33,"(2672.27, 60.96, -25167.77)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3500.00,FP000099,2937.85,30.48,-25619.57,"(2875.378, 30.48, -25513.3)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3510.00,FP000083,4201.87,60.96,-27058.97,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,1657.01171875,-23440.0625,false
3510.00,FP000084,2589.26,60.96,-25818.45,"(2731.973, 60.96, -26061.21)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3510.00,FP000087,468.68,60.96,-23001.87,"(354.8897, 60.96, -22808.14)",20,354.889739990234,-22808.138671875,2959.16186523438,-24071.87109375,false
3510.00,FP000088,3767.47,60.96,-27030.46,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3510.00,FP000089,2648.99,60.96,-26109.67,"(2385.422, 60.96, -26263.59)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3510.00,FP000091,2962.07,60.96,-27244.20,"(2994.952, 60.96, -27300.11)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3510.00,FP000092,904.46,0.00,-22951.33,"(904.4589, 0, -22951.33)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3510.00,FP000093,2438.37,60.96,-26232.67,"(2385.422, 60.96, -26263.59)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3510.00,FP000097,2161.95,60.96,-25091.54,"(2325.726, 60.96, -25370.17)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3510.00,FP000098,2662.94,60.96,-25151.91,"(2469.18, 60.96, -24822.24)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3510.00,FP000099,2807.63,30.48,-25555.90,"(2528.84, 30.48, -25715.69)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3520.00,FP000083,4374.72,60.96,-26958.37,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,1657.01171875,-23440.0625,false
3520.00,FP000084,2690.62,60.96,-25990.87,"(2731.973, 60.96, -26061.21)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3520.00,FP000087,367.39,60.96,-22829.41,"(354.8897, 60.96, -22808.14)",20,354.889739990234,-22808.138671875,2959.16186523438,-24071.87109375,false
3520.00,FP000088,3868.86,60.96,-27202.86,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3520.00,FP000089,2476.28,60.96,-26210.53,"(2385.422, 60.96, -26263.59)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3520.00,FP000091,3063.46,60.96,-27416.59,"(3198.166, 60.96, -27645.61)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3520.00,FP000092,904.46,0.00,-22951.33,"(904.4589, 0, -22951.33)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3520.00,FP000093,2315.21,60.96,-26142.48,"(2182.283, 60.96, -25918.07)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3520.00,FP000097,2263.30,60.96,-25263.96,"(2325.726, 60.96, -25370.17)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3520.00,FP000098,2561.60,60.96,-24979.48,"(2469.18, 60.96, -24822.24)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3520.00,FP000099,2634.11,30.48,-25655.35,"(2528.84, 30.48, -25715.69)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3530.00,FP000083,4547.41,60.96,-26857.48,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,1657.01171875,-23440.0625,false
3530.00,FP000084,2791.98,60.96,-26163.27,"(2935.125, 60.96, -26406.72)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3530.00,FP000088,4028.11,60.96,-27158.04,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3530.00,FP000089,2344.88,60.96,-26194.63,"(2182.283, 60.96, -25918.07)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3530.00,FP000091,3164.86,60.96,-27588.97,"(3198.166, 60.96, -27645.61)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3530.00,FP000092,904.46,0.00,-22951.33,"(904.4589, 0, -22951.33)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3530.00,FP000093,2213.28,60.96,-25970.40,"(2182.283, 60.96, -25918.07)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3530.00,FP000097,2364.65,60.96,-25436.38,"(2528.84, 60.96, -25715.69)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3530.00,FP000098,2453.06,60.96,-24834.29,"(2122.631, 60.96, -25024.63)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3530.00,FP000099,2489.23,30.48,-25646.20,"(2325.726, 30.48, -25370.17)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3540.00,FP000084,2893.35,60.96,-26335.67,"(2935.125, 60.96, -26406.72)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3540.00,FP000088,4201.81,60.96,-27058.91,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3540.00,FP000089,2243.51,60.96,-26022.22,"(2182.283, 60.96, -25918.07)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3540.00,FP000091,3301.79,60.96,-27585.09,"(3544.695, 60.96, -27443.23)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3540.00,FP000092,904.46,0.00,-22951.33,"(904.4589, 0, -22951.33)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3540.00,FP000093,2111.75,60.96,-25798.08,"(1979.164, 60.96, -25572.54)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3540.00,FP000097,2466.00,60.96,-25608.80,"(2528.84, 60.96, -25715.69)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3540.00,FP000098,2279.76,60.96,-24934.12,"(2122.631, 60.96, -25024.63)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3540.00,FP000099,2387.30,30.48,-25474.13,"(2325.726, 30.48, -25370.17)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3550.00,FP000084,2994.72,60.96,-26508.08,"(3138.296, 60.96, -26752.23)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3550.00,FP000088,4374.71,60.96,-26958.38,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3550.00,FP000089,2142.16,60.96,-25849.80,"(1979.164, 60.96, -25572.54)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3550.00,FP000091,3474.49,60.96,-27484.23,"(3544.695, 60.96, -27443.23)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3550.00,FP000092,904.46,0.00,-22951.33,"(904.4589, 0, -22951.33)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3550.00,FP000093,2010.39,60.96,-25625.66,"(1979.164, 60.96, -25572.54)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3550.00,FP000097,2549.11,30.48,-25750.17,"(2731.973, 30.48, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3550.00,FP000098,2113.60,60.96,-25006.76,"(1919.555, 60.96, -24679.1)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3550.00,FP000099,2285.61,30.48,-25301.91,"(2122.631, 30.48, -25024.63)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3550.00,FP000100,4584.17,0.00,-26836.01,"(4584.168, 30.48, -26836.01)",20,4584.16845703125,-26836.0078125,2553.09985351563,-23380.783203125,false
3560.00,FP000084,3096.10,60.96,-26680.48,"(3138.296, 60.96, -26752.23)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3560.00,FP000088,4547.40,60.96,-26857.49,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,2266.109375,-24476.705078125,false
3560.00,FP000089,2040.80,60.96,-25677.38,"(1979.164, 60.96, -25572.54)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3560.00,FP000091,3647.19,60.96,-27383.36,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3560.00,FP000092,904.46,60.96,-22951.33,"(1107.44, 60.96, -23296.9)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3560.00,FP000093,1909.04,60.96,-25453.24,"(1776.063, 60.96, -25227.01)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3560.00,FP000097,2650.47,30.48,-25922.58,"(2731.973, 30.48, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3560.00,FP000098,2011.69,60.96,-24834.67,"(1919.555, 60.96, -24679.1)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3560.00,FP000099,2184.26,30.48,-25129.49,"(2122.631, 30.48, -25024.63)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3560.00,FP000100,4480.56,60.96,-26896.55,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,2553.09985351563,-23380.783203125,false
3570.00,FP000084,3197.49,60.96,-26852.88,"(3341.486, 60.96, -27097.74)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3570.00,FP000089,1939.44,60.96,-25504.96,"(1776.063, 60.96, -25227.01)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3570.00,FP000091,3819.89,60.96,-27282.49,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3570.00,FP000092,1005.75,60.96,-23123.78,"(1107.44, 60.96, -23296.9)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3570.00,FP000093,1807.69,60.96,-25280.82,"(1776.063, 60.96, -25227.01)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3570.00,FP000097,2731.97,0.00,-26061.21,"(2731.973, 0, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3570.00,FP000098,1909.83,60.96,-24662.54,"(1716.498, 60.96, -24333.56)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3570.00,FP000099,2082.92,30.48,-24957.07,"(1919.555, 30.48, -24679.1)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3570.00,FP000100,4307.87,60.96,-26997.44,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,2553.09985351563,-23380.783203125,false
3580.00,FP000084,3298.87,60.96,-27025.28,"(3341.486, 60.96, -27097.74)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3580.00,FP000089,1838.09,60.96,-25332.54,"(1776.063, 60.96, -25227.01)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3580.00,FP000091,3992.59,60.96,-27181.62,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3580.00,FP000092,1107.05,60.96,-23296.23,"(1310.44, 60.96, -23642.46)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3580.00,FP000093,1706.35,60.96,-25108.40,"(1572.981, 60.96, -24881.47)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3580.00,FP000097,2731.97,0.00,-26061.21,"(2731.973, 0, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3580.00,FP000098,1808.50,60.96,-24490.12,"(1716.498, 60.96, -24333.56)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3580.00,FP000099,1981.58,30.48,-24784.64,"(1919.555, 30.48, -24679.1)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3580.00,FP000100,4197.14,91.44,-26969.47,"(4034.499, 91.44, -26692.94)",20,4584.16845703125,-26836.0078125,2553.09985351563,-23380.783203125,false
3590.00,FP000084,3400.27,60.96,-27197.68,"(3544.695, 60.96, -27443.23)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3590.00,FP000089,1736.75,60.96,-25160.12,"(1572.981, 60.96, -24881.47)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3590.00,FP000091,4165.28,60.96,-27080.74,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3590.00,FP000092,1208.35,60.96,-23468.67,"(1310.44, 60.96, -23642.46)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3590.00,FP000093,1605.01,60.96,-24935.98,"(1572.981, 60.96, -24881.47)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3590.00,FP000097,2731.97,0.00,-26061.21,"(2731.973, 0, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3590.00,FP000098,1707.17,60.96,-24317.69,"(1513.46, 60.96, -23988.01)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3590.00,FP000099,1880.25,30.48,-24612.22,"(1716.498, 30.48, -24333.56)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3590.00,FP000100,4095.75,91.44,-26797.07,"(4034.499, 91.44, -26692.94)",20,4584.16845703125,-26836.0078125,2553.09985351563,-23380.783203125,false
3600.00,FP000084,3501.66,60.96,-27370.07,"(3544.695, 60.96, -27443.23)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3600.00,FP000089,1635.41,60.96,-24987.70,"(1572.981, 60.96, -24881.47)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3600.00,FP000091,4337.97,60.96,-26979.85,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3600.00,FP000092,1309.65,60.96,-23641.11,"(1513.46, 60.96, -23988.01)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3600.00,FP000093,1503.68,60.96,-24763.56,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3600.00,FP000097,2731.97,0.00,-26061.21,"(2731.973, 0, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3600.00,FP000098,1605.85,60.96,-24145.25,"(1513.46, 60.96, -23988.01)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3600.00,FP000099,1778.92,30.48,-24439.79,"(1716.498, 30.48, -24333.56)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3600.00,FP000100,3994.36,91.44,-26624.68,"(3831.32, 91.44, -26347.43)",20,4584.16845703125,-26836.0078125,2553.09985351563,-23380.783203125,false
3610.00,FP000084,3646.57,60.96,-27379.76,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3610.00,FP000089,1534.08,60.96,-24815.28,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3610.00,FP000091,4510.66,60.96,-26878.95,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,1776.06298828125,-25227.009765625,false
3610.00,FP000092,1410.97,60.96,-23813.55,"(1513.46, 60.96, -23988.01)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3610.00,FP000093,1402.35,60.96,-24591.13,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3610.00,FP000097,2731.97,0.00,-26061.21,"(2731.973, 0, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3610.00,FP000098,1504.53,60.96,-23972.81,"(1310.44, 60.96, -23642.46)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3610.00,FP000099,1716.50,0.00,-24333.56,"(1716.498, 0, -24333.56)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3610.00,FP000100,3892.97,91.44,-26452.27,"(3831.32, 91.44, -26347.43)",20,4584.16845703125,-26836.0078125,2553.09985351563,-23380.783203125,false
3620.00,FP000084,3820.48,60.96,-27281.00,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3620.00,FP000089,1432.75,60.96,-24642.85,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3620.00,FP000092,1512.28,60.96,-23986.00,"(1716.498, 60.96, -24333.56)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3620.00,FP000093,1301.03,60.96,-24418.69,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3620.00,FP000097,2731.97,0.00,-26061.21,"(2731.973, 0, -26061.21)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
3620.00,FP000098,1403.22,60.96,-23800.37,"(1310.44, 60.96, -23642.46)",20,4584.16845703125,-26836.0078125,1107.44018554688,-23296.896484375,false
3620.00,FP000099,1716.50,0.00,-24333.56,"(1716.498, 0, -24333.56)",20,4584.16845703125,-26836.0078125,1716.49768066406,-24333.556640625,false
3620.00,FP000100,3791.59,91.44,-26279.87,"(3628.16, 91.44, -26001.92)",20,4584.16845703125,-26836.0078125,2553.09985351563,-23380.783203125,false
3630.00,FP000084,3993.67,60.96,-27180.97,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3630.00,FP000089,1331.42,60.96,-24470.41,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,3771.51318359375,-25453.984375,false
3630.00,FP000092,1613.60,60.96,-24158.44,"(1716.498, 60.96, -24333.56)",20,4584.16845703125,-26836.0078125,904.458923339844,-22951.33203125,false
3630.00,FP000093,1199.70,60.96,-24246.25,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,2731.97314453125,-26061.2109375,false
