Time,Mean_Distance
28640.00,7998.65
28650.00,8005.94
28660.00,7932.29
28670.00,7908.68
28680.00,8078.84
28690.00,8048.30
28700.00,8029.33
28710.00,7997.98
28720.00,7967.64
28730.00,7943.70
28740.00,7921.20
28750.00,7900.19
28760.00,7880.72
28770.00,7863.60
28780.00,7880.31
28790.00,7901.43
28800.00,7935.05
28810.00,8106.01
28820.00,8157.51
28830.00,8207.30
28840.00,8261.03
28850.00,8314.91
28860.00,8372.01
28870.00,8428.37
28880.00,8449.48
28890.00,8512.11
28900.00,8515.46
28910.00,8579.90
28920.00,8648.04
28930.00,8716.51
28940.00,8781.81
28950.00,8849.38
28960.00,8808.92
28970.00,8930.57
28980.00,9011.03
28990.00,9094.72
29000.00,9183.74
29010.00,9277.55
29020.00,9371.13
29030.00,9467.95
29040.00,9564.07
29050.00,9655.89
29060.00,9749.50
29070.00,9814.49
29080.00,9847.38
29090.00,9883.02
29100.00,10061.22
29110.00,10100.88
29120.00,10104.92
29130.00,10073.59
29140.00,10114.82
29150.00,10227.21
29160.00,10188.70
29170.00,10137.06
29180.00,10080.63
29190.00,10032.08
29200.00,9746.08
29210.00,9713.88
29220.00,9683.42
29230.00,9655.05
29240.00,9625.82
29250.00,9734.36
29260.00,9716.87
29270.00,9700.63
29280.00,9680.86
29290.00,9645.69
29300.00,9602.65
29310.00,9561.28
29320.00,9534.92
29330.00,9510.86
29340.00,9489.97
29350.00,9475.56
29360.00,9464.59
29370.00,9456.11
29380.00,9449.93
29390.00,9592.08
29400.00,9610.00
29410.00,9531.09
29420.00,9548.93
29430.00,9560.14
29440.00,9730.77
29450.00,9741.01
29460.00,9746.18
29470.00,8998.89
29480.00,9011.88
29490.00,9025.80
29500.00,9040.76
29510.00,9222.81
29520.00,9248.32
29530.00,9296.17
29540.00,9350.40
29550.00,9392.11
29560.00,9443.91
29570.00,9454.76
29580.00,9409.69
29590.00,9333.89
29600.00,9251.15
29610.00,9169.57
29620.00,9089.25
29630.00,8903.74
29640.00,8830.63
29650.00,8758.52
29660.00,8687.40
29670.00,8516.57
29680.00,8454.15
29690.00,8407.79
29700.00,8301.55
29710.00,8339.13
29720.00,8322.03
29730.00,8307.70
29740.00,8370.84
29750.00,8314.94
29760.00,8262.22
29770.00,8212.68
29780.00,8166.13
29790.00,8122.40
29800.00,7967.09
29810.00,7920.86
29820.00,7873.26
29830.00,7827.59
29840.00,7784.02
29850.00,7859.56
29860.00,7826.23
29870.00,7715.66
29880.00,7728.45
29890.00,7769.31
29900.00,7801.54
29910.00,7632.02
29920.00,7930.60
29930.00,8081.78
29940.00,8129.23
29950.00,8179.24
29960.00,8218.95
29970.00,8197.44
29980.00,8236.57
29990.00,8232.48
30000.00,8218.87
30010.00,8207.54
30020.00,8201.32
30030.00,8199.75
30040.00,8202.42
30050.00,8209.14
30060.00,8219.86
30070.00,8240.36
30080.00,8277.95
30090.00,8318.68
30100.00,8362.59
30110.00,8409.76
30120.00,8460.23
30130.00,8514.04
30140.00,8573.18
30150.00,8629.40
30160.00,8650.34
30170.00,8627.33
30180.00,8553.91
30190.00,8539.60
30200.00,8506.64
30210.00,8488.24
30220.00,8485.81
30230.00,8494.50
30240.00,8510.98
30250.00,8529.54
30260.00,8254.57
30270.00,8287.25
30280.00,8323.98
30290.00,8380.43
30300.00,8758.73
30310.00,8835.22
30320.00,8915.62
30330.00,8980.83
30340.00,9047.20
30350.00,9115.72
30360.00,9115.98
30370.00,9178.49
30380.00,9242.42
30390.00,9307.66
30400.00,9374.14
30410.00,9443.20
30420.00,9513.06
30430.00,9644.76
30440.00,9600.99
30450.00,9559.48
30460.00,9520.27
30470.00,9483.41
30480.00,9449.39
30490.00,9145.83
30500.00,9151.36
30510.00,9134.85
30520.00,9031.96
30530.00,8916.44
30540.00,8117.98
30550.00,8033.53
30560.00,8108.56
30570.00,8033.57
30580.00,7961.69
30590.00,7891.09
30600.00,7821.64
30610.00,7753.35
30620.00,7686.23
30630.00,7395.68
30640.00,7386.93
30650.00,7402.78
30660.00,7420.69
30670.00,7442.14
30680.00,7463.52
30690.00,7488.10
30700.00,7508.35
30710.00,7527.20
30720.00,7559.76
30730.00,7599.72
30740.00,7431.95
30750.00,7667.22
30760.00,7705.05
30770.00,7747.73
30780.00,7794.93
30790.00,7846.38
30800.00,7904.30
30810.00,7975.98
30820.00,8153.58
30830.00,8450.80
30840.00,8526.20
30850.00,8588.67
30860.00,8615.17
30870.00,8691.61
30880.00,8790.48
30890.00,9064.03
30900.00,9088.97
30910.00,9057.72
30920.00,9028.21
30930.00,9000.46
30940.00,8974.45
30950.00,8950.18
30960.00,8927.64
30970.00,8906.81
30980.00,8887.67
30990.00,8803.86
31000.00,8746.59
31010.00,8668.36
31020.00,8604.07
31030.00,8542.17
31040.00,8482.79
31050.00,8425.56
31060.00,8360.55
31070.00,8290.23
31080.00,8081.31
31090.00,8020.00
31100.00,7921.20
31110.00,7866.05
31120.00,7816.04
31130.00,7773.95
31140.00,7733.10
31150.00,7628.80
31160.00,7585.73
31170.00,7539.73
31180.00,7494.93
31190.00,7514.22
31200.00,7500.78
31210.00,7376.16
31220.00,7424.61
31230.00,7341.62
31240.00,7326.40
31250.00,7297.68
31260.00,7265.29
31270.00,7229.71
31280.00,7195.74
31290.00,7162.78
31300.00,7130.80
31310.00,7099.84
31320.00,6988.63
31330.00,7045.50
31340.00,7003.80
31350.00,6984.06
31360.00,6973.83
31370.00,6970.57
31380.00,6969.08
31390.00,6969.30
31400.00,7730.23
31410.00,7660.90
31420.00,7661.84
31430.00,7664.31
31440.00,7668.34
31450.00,7673.98
31460.00,7692.86
31470.00,7697.88
31480.00,7704.31
31490.00,7710.38
31500.00,7637.24
31510.00,7643.51
31520.00,7650.59
31530.00,7658.47
31540.00,7669.41
31550.00,7687.93
31560.00,7713.77
31570.00,7746.37
31580.00,7780.67
31590.00,7721.69
31600.00,7784.10
31610.00,7821.66
31620.00,7848.90
31630.00,7835.22
31640.00,7812.35
31650.00,7790.78
31660.00,7770.89
31670.00,7752.60
31680.00,7735.91
31690.00,7720.85
31700.00,7707.57
31710.00,7696.34
31720.00,7687.65
31730.00,7616.18
31740.00,7629.26
31750.00,7649.14
31760.00,7677.71
31770.00,7708.61
31780.00,7589.09
31790.00,7694.11
31800.00,7728.55
31810.00,7736.26
31820.00,7713.17
31830.00,7701.33
31840.00,7692.64
31850.00,7732.54
31860.00,7729.31
31870.00,7728.28
31880.00,7730.72
31890.00,7747.07
31900.00,7771.08
31910.00,7915.57
31920.00,7946.95
31930.00,7865.04
31940.00,7900.98
31950.00,7939.11
31960.00,7979.70
31970.00,8025.00
31980.00,8061.47
31990.00,8069.92
32000.00,8072.15
32010.00,8071.54
32020.00,8069.86
32030.00,8073.01
32040.00,7982.02
32050.00,7992.97
32060.00,7971.67
32070.00,7939.81
32080.00,7911.92
32090.00,7880.77
32100.00,7962.15
32110.00,7931.16
32120.00,7924.12
32130.00,7916.59
32140.00,7912.12
32150.00,7912.38
32160.00,7927.75
32170.00,7950.64
32180.00,7948.16
32190.00,7929.35
32200.00,7904.57
32210.00,7887.90
32220.00,7883.41
32230.00,7853.91
32240.00,7784.43
32250.00,7800.34
32260.00,7786.76
32270.00,7780.38
32280.00,7779.13
32290.00,7779.60
32300.00,7785.96
32310.00,7803.44
32320.00,7842.92
32330.00,7876.60
32340.00,7915.43
32350.00,7959.14
32360.00,8112.15
32370.00,8166.35
32380.00,8202.65
32390.00,8217.68
32400.00,8238.16
32410.00,8256.03
32420.00,8275.93
32430.00,8302.91
32440.00,8336.80
32450.00,8378.07
32460.00,8400.78
32470.00,8599.59
32480.00,8609.41
32490.00,8730.14
32500.00,8708.03
32510.00,8729.99
32520.00,8715.49
32530.00,8581.50
32540.00,8752.57
32550.00,8770.54
32560.00,8791.32
32570.00,8830.53
32580.00,8837.81
32590.00,8841.87
32600.00,8847.61
32610.00,8870.15
32620.00,8896.04
32630.00,8921.06
32640.00,8934.83
32650.00,9101.39
32660.00,9111.66
32670.00,9125.23
32680.00,9142.22
32690.00,9114.99
32700.00,9092.24
32710.00,8983.91
32720.00,8879.04
32730.00,8779.90
32740.00,8730.32
32750.00,8627.54
32760.00,8527.75
32770.00,7641.63
32780.00,7567.07
32790.00,7513.39
32800.00,7580.49
32810.00,7347.45
32820.00,7289.23
32830.00,7231.87
32840.00,7176.89
32850.00,7125.60
32860.00,7076.23
32870.00,7029.69
32880.00,7045.28
32890.00,7007.54
32900.00,6978.13
32910.00,6955.18
32920.00,6936.52
32930.00,6794.70
32940.00,6829.23
32950.00,6867.27
32960.00,6908.64
32970.00,6953.26
32980.00,6996.79
32990.00,7040.36
33000.00,7085.98
33010.00,7112.66
33020.00,7290.91
33030.00,7294.63
33040.00,7303.67
33050.00,7309.73
33060.00,7317.45
33070.00,7337.09
33080.00,7404.06
33090.00,7306.62
33100.00,7337.98
33110.00,7375.33
33120.00,7426.71
33130.00,7612.41
33140.00,7682.88
33150.00,7757.72
33160.00,7833.68
33170.00,7903.23
33180.00,7976.52
33190.00,8043.20
33200.00,8113.35
33210.00,8185.61
33220.00,8285.80
33230.00,8268.17
33240.00,8252.46
33250.00,8232.36
33260.00,8216.69
33270.00,8210.64
33280.00,8235.29
33290.00,8241.16
33300.00,8249.05
33310.00,8259.39
33320.00,8272.26
33330.00,8276.37
33340.00,8213.09
33350.00,8121.18
33360.00,8021.59
33370.00,7924.36
33380.00,7829.62
33390.00,7604.90
33400.00,7547.47
33410.00,7470.97
33420.00,7397.21
33430.00,7326.38
33440.00,7258.68
33450.00,7194.36
33460.00,7142.99
33470.00,7074.18
33480.00,7002.66
33490.00,6938.22
33500.00,6882.36
33510.00,6833.31
33520.00,6790.72
33530.00,6756.64
33540.00,6673.30
33550.00,6706.64
33560.00,6695.31
33570.00,6688.17
33580.00,6686.28
33590.00,6678.18
33600.00,6678.10
33610.00,6636.33
33620.00,6651.14
33630.00,6668.92
33640.00,6689.52
33650.00,6713.22
33660.00,6742.71
33670.00,6773.90
33680.00,6806.68
33690.00,6841.00
33700.00,6876.81
33710.00,7035.40
33720.00,7075.03
33730.00,7116.05
33740.00,8133.63
33750.00,8120.98
33760.00,8044.34
33770.00,8040.39
33780.00,8004.64
33790.00,7970.75
33800.00,7938.85
33810.00,7909.92
33820.00,7882.16
33830.00,7844.29
33840.00,7809.78
33850.00,7778.26
33860.00,7749.93
33870.00,7716.92
33880.00,7677.22
33890.00,7636.17
33900.00,7602.27
33910.00,7573.99
33920.00,7549.49
33930.00,7528.83
33940.00,7512.82
33950.00,7636.94
33960.00,7628.59
33970.00,7623.28
33980.00,7621.05
33990.00,7622.01
34000.00,7626.29
34010.00,7762.59
34020.00,7772.65
34030.00,7786.70
34040.00,7791.51
34050.00,7814.30
34060.00,7841.31
34070.00,7873.16
34080.00,7901.21
34090.00,7968.94
34100.00,8028.99
34110.00,8104.56
34120.00,8115.86
34130.00,8129.51
34140.00,8150.20
34150.00,8176.88
34160.00,8310.48
34170.00,8234.21
34180.00,8257.53
34190.00,8275.42
34200.00,8295.30
34210.00,8316.92
34220.00,8340.06
34230.00,8364.58
34240.00,8392.82
34250.00,8422.07
34260.00,8468.51
34270.00,8498.72
34280.00,8529.69
34290.00,8557.88
34300.00,8796.51
34310.00,8813.24
34320.00,8817.13
34330.00,8755.59
34340.00,8676.90
34350.00,8598.65
34360.00,8520.85
34370.00,8443.51
34380.00,8366.65
34390.00,8291.57
34400.00,8217.75
34410.00,8141.23
34420.00,8069.06
34430.00,8285.08
34440.00,8239.56
34450.00,8194.62
34460.00,8150.27
34470.00,8106.50
34480.00,8063.36
34490.00,8020.86
34500.00,7979.02
34510.00,7937.88
34520.00,7897.47
34530.00,7857.85
34540.00,7819.07
34550.00,7678.07
34560.00,7689.90
34570.00,7735.80
34580.00,7803.02
34590.00,8082.14
34600.00,8176.33
34610.00,8279.35
34620.00,8393.33
34630.00,8509.95
34640.00,8628.90
34650.00,8742.05
34660.00,8883.23
34670.00,9012.43
34680.00,9143.52
34690.00,9276.42
34700.00,9411.11
34710.00,9545.95
34720.00,9679.80
34730.00,9843.16
34740.00,10026.40
34750.00,10229.46
34760.00,10432.12
34770.00,10248.70
34780.00,10421.09
34790.00,10580.01
34800.00,10662.98
34810.00,10677.29
34820.00,10685.29
34830.00,10698.31
34840.00,10716.90
34850.00,10735.28
34860.00,10748.91
34870.00,10763.21
34880.00,10778.94
34890.00,10800.31
34900.00,10846.91
34910.00,10910.06
34920.00,10953.14
34930.00,10931.02
34940.00,10905.68
34950.00,10882.80
34960.00,10524.71
34970.00,10506.44
34980.00,10490.57
34990.00,10477.15
35000.00,10677.46
35010.00,10626.58
35020.00,10557.01
35030.00,10481.74
35040.00,10429.57
35050.00,10379.38
35060.00,11158.18
35070.00,11608.13
35080.00,11179.76
35090.00,11178.04
35100.00,11160.37
35110.00,11141.46
35120.00,11124.43
35130.00,10689.96
35140.00,10667.96
35150.00,10646.08
35160.00,10238.05
35170.00,10245.01
35180.00,10288.71
35190.00,10342.97
35200.00,10405.43
35210.00,10475.33
35220.00,10957.69
35230.00,10999.59
35240.00,11009.74
35250.00,11023.55
35260.00,10654.42
35270.00,10674.96
35280.00,10697.87
35290.00,10696.95
35300.00,10694.67
35310.00,10694.52
35320.00,10693.05
35330.00,10695.34
35340.00,10694.43
35350.00,10694.53
35360.00,10695.59
35370.00,10700.02
35380.00,10702.92
35390.00,10706.69
35400.00,10711.31
35410.00,10716.75
35420.00,10723.01
35430.00,10730.06
35440.00,10737.88
35450.00,10725.61
35460.00,10634.70
35470.00,10472.53
35480.00,10294.37
35490.00,10117.11
35500.00,9940.77
35510.00,9808.07
35520.00,9641.14
35530.00,8958.72
35540.00,8781.24
35550.00,8608.31
35560.00,8427.42
35570.00,8267.15
35580.00,8115.48
35590.00,7980.15
35600.00,8229.85
35610.00,8119.64
35620.00,8010.83
35630.00,7903.48
35640.00,7378.32
35650.00,7254.82
35660.00,7539.21
35670.00,7415.97
35680.00,7293.87
35690.00,7173.34
35700.00,7047.06
35710.00,6914.52
35720.00,6778.54
35730.00,6644.11
35740.00,6158.18
35750.00,4612.24
35760.00,4823.56
35770.00,4771.66
35780.00,4761.29
35790.00,5076.99
35800.00,5115.11
35810.00,5154.98
35820.00,5196.51
35830.00,5239.70
35840.00,5284.64
35850.00,5331.45
35860.00,5380.38
35870.00,5779.63
35880.00,5491.08
35890.00,5557.87
35900.00,5625.00
35910.00,5679.16
35920.00,5400.76
35930.00,5454.31
35940.00,5509.06
35950.00,5565.01
35960.00,5625.53
35970.00,5696.90
35980.00,5770.67
35990.00,6384.27
36000.00,6159.72
36010.00,6221.95
36020.00,6285.40
36030.00,6080.94
36040.00,5892.54
36050.00,5957.64
36060.00,6023.73
36070.00,6090.88
36080.00,6191.58
36090.00,6301.19
36100.00,6355.10
36110.00,6384.97
36120.00,6417.36
36130.00,6452.25
36140.00,6504.37
36150.00,6563.17
36160.00,6629.04
36170.00,6705.27
36180.00,6786.86
36190.00,6842.39
36200.00,6890.03
36210.00,6923.49
36220.00,6962.04
36230.00,7009.61
36240.00,7069.48
36250.00,7128.06
36260.00,7197.75
36270.00,7012.69
36280.00,7099.21
36290.00,7176.79
36300.00,6980.69
36310.00,7076.36
36320.00,7183.18
36330.00,7294.84
36340.00,7411.49
36350.00,7534.05
36360.00,7661.67
36370.00,7790.56
36380.00,7352.74
36390.00,7439.93
36400.00,7461.34
36410.00,7464.57
36420.00,7418.51
36430.00,7362.22
36440.00,7301.43
36450.00,7439.33
36460.00,7390.89
36470.00,7346.07
36480.00,7305.00
36490.00,7267.64
36500.00,7233.72
36510.00,7202.89
36520.00,7178.56
36530.00,7181.44
36540.00,7147.68
36550.00,6761.24
36560.00,6683.76
36570.00,6607.35
36580.00,6532.00
36590.00,6457.68
36600.00,6384.68
36610.00,6296.36
36620.00,6143.29
36630.00,5980.02
36640.00,5818.03
36650.00,5921.27
36660.00,5779.17
36670.00,5640.28
36680.00,5502.31
36690.00,4497.51
36700.00,4134.96
36710.00,4001.14
36720.00,4095.90
36730.00,3984.25
36740.00,4129.29
36750.00,4105.63
36760.00,4084.08
36770.00,4063.82
36780.00,4044.91
36790.00,4027.46
36800.00,4011.56
36810.00,3997.36
36820.00,3985.00
36830.00,3974.66
36840.00,3967.86
36850.00,4230.02
36860.00,4253.74
36870.00,4278.59
36880.00,4318.68
36890.00,4379.22
36900.00,4441.90
36910.00,5378.78
36920.00,5437.20
36930.00,5486.79
36940.00,5530.00
36950.00,5900.73
36960.00,5906.84
36970.00,5578.04
36980.00,5565.81
36990.00,5546.01
37000.00,5520.89
37010.00,5537.47
37020.00,5556.94
37030.00,5571.96
37040.00,5603.58
37050.00,5689.15
37060.00,5784.39
37070.00,5884.17
37080.00,5987.32
37090.00,6093.52
37100.00,6169.78
37110.00,6544.54
37120.00,6613.68
37130.00,6684.76
37140.00,6744.55
37150.00,6798.76
37160.00,6840.98
37170.00,6878.98
37180.00,6920.20
37190.00,6965.03
37200.00,7392.62
37210.00,7465.38
37220.00,7501.40
37230.00,7535.88
37240.00,7571.35
37250.00,7607.77
37260.00,7645.10
37270.00,7683.30
37280.00,7734.19
37290.00,7791.61
37300.00,7153.77
37310.00,7263.16
37320.00,7392.27
37330.00,7474.11
37340.00,7466.65
37350.00,7945.85
37360.00,7964.42
37370.00,8026.41
37380.00,8112.84
37390.00,8214.37
37400.00,7916.36
37410.00,8035.33
37420.00,8535.44
37430.00,9031.69
37440.00,9102.99
37450.00,8877.56
37460.00,8993.55
37470.00,9133.71
37480.00,9291.63
37490.00,9448.28
37500.00,9614.69
37510.00,9796.42
37520.00,9984.02
37530.00,10177.08
37540.00,10388.54
37550.00,10601.19
37560.00,10758.34
37570.00,10790.94
37580.00,10723.29
37590.00,10618.64
37600.00,10527.24
37610.00,10073.81
37620.00,9883.41
37630.00,9623.84
37640.00,9725.81
37650.00,9555.01
37660.00,9375.20
37670.00,9194.48
37680.00,9016.57
37690.00,9121.90
37700.00,8976.47
37710.00,8837.52
37720.00,8704.35
37730.00,8582.44
37740.00,8467.18
37750.00,8294.98
37760.00,8145.27
37770.00,7984.04
37780.00,7802.02
37790.00,7646.03
37800.00,7500.82
37810.00,7086.13
37820.00,7209.66
37830.00,7045.41
37840.00,6886.66
37850.00,6743.78
37860.00,6614.37
37870.00,6771.67
37880.00,6948.59
37890.00,7074.20
37900.00,7044.72
37910.00,7035.97
37920.00,7095.87
37930.00,7111.62
37940.00,7150.87
37950.00,7208.47
37960.00,7294.64
37970.00,7248.49
37980.00,7386.63
37990.00,7525.53
38000.00,6968.46
38010.00,8068.87
38020.00,8093.66
38030.00,8107.35
38040.00,7855.49
38050.00,7909.45
38060.00,7949.77
38070.00,7877.70
38080.00,7970.07
38090.00,8098.63
38100.00,8235.48
38110.00,8377.47
38120.00,8485.50
38130.00,8597.55
38140.00,8718.29
38150.00,8734.00
38160.00,8755.89
38170.00,8783.01
38180.00,8817.98
38190.00,8852.84
38200.00,8888.67
38210.00,8926.96
38220.00,8970.78
38230.00,9014.43
38240.00,9072.06
38250.00,9122.74
38260.00,9184.02
38270.00,9277.48
38280.00,9154.13
38290.00,9245.30
38300.00,9286.56
38310.00,9305.89
38320.00,9307.35
38330.00,9345.93
38340.00,9402.09
38350.00,9384.97
38360.00,10171.01
38370.00,9925.46
38380.00,9891.32
38390.00,9857.32
38400.00,9826.01
38410.00,9829.51
38420.00,9807.97
38430.00,9792.00
38440.00,9812.36
38450.00,9835.95
38460.00,9868.51
38470.00,9893.59
38480.00,9933.78
38490.00,10499.87
38500.00,10385.20
38510.00,10230.77
38520.00,10088.57
38530.00,9529.88
38540.00,9394.88
38550.00,9213.10
38560.00,9035.84
38570.00,8852.31
38580.00,8720.90
38590.00,8194.14
38600.00,8078.27
38610.00,7952.91
38620.00,7849.89
38630.00,7764.80
38640.00,7674.65
38650.00,7441.83
38660.00,7830.93
38670.00,7770.75
38680.00,7708.29
38690.00,7652.61
38700.00,7611.87
38710.00,7562.37
38720.00,7081.02
38730.00,7048.77
38740.00,7025.91
38750.00,7000.66
38760.00,6995.43
38770.00,7005.65
38780.00,7000.99
38790.00,6993.00
38800.00,6988.31
38810.00,6160.47
38820.00,6217.87
38830.00,6280.30
38840.00,6331.34
38850.00,6223.54
38860.00,6108.89
38870.00,6001.06
38880.00,5890.86
38890.00,5788.10
38900.00,5705.13
38910.00,5624.71
38920.00,5536.43
38930.00,5445.50
38940.00,5359.15
38950.00,5278.89
38960.00,5196.82
38970.00,5121.62
38980.00,5062.95
38990.00,5004.27
39000.00,4947.90
39010.00,4896.15
39020.00,4845.93
39030.00,4778.16
39040.00,4718.96
39050.00,1988.71
39060.00,2158.57
39070.00,2078.80
39080.00,2004.82
39090.00,1925.08
39100.00,1845.37
39110.00,1773.77
39120.00,1718.24
39130.00,1667.97
39140.00,1800.84
39150.00,2039.42
39160.00,2310.16
39170.00,2605.87
39180.00,2915.21
39190.00,3252.59
39200.00,3601.92
39210.00,7768.99
39220.00,7175.57
39230.00,7452.44
39240.00,7725.74
39250.00,8002.93
39260.00,8297.03
39270.00,8611.98
39280.00,8914.56
39290.00,9221.12
39300.00,9548.48
39310.00,9853.62
39320.00,10160.40
39330.00,10479.19
39340.00,10820.00
39350.00,11150.79
39360.00,11426.90
39370.00,11660.15
39380.00,11852.76
39390.00,12010.41
39400.00,12078.73
39410.00,12144.17
39420.00,12785.33
39430.00,12684.47
39440.00,12598.92
39450.00,12412.14
39460.00,12147.25
39470.00,11903.23
39480.00,11586.81
39490.00,11170.91
39500.00,10769.85
39510.00,10373.20
39520.00,9981.86
39530.00,9573.68
39540.00,9184.21
39550.00,8801.24
39560.00,6934.89
39570.00,6732.76
39580.00,6551.72
39590.00,6385.86
39600.00,6241.95
39610.00,6122.20
39620.00,6740.24
39630.00,6728.20
39640.00,6739.63
39650.00,6769.53
39660.00,6803.99
39670.00,7835.86
39680.00,8005.42
39690.00,8185.93
39700.00,8372.85
39710.00,8585.81
39720.00,8796.45
39730.00,10679.04
39740.00,9385.66
39750.00,9702.08
39760.00,10014.20
39770.00,10332.16
39780.00,10652.06
39790.00,10970.57
39800.00,11197.16
39810.00,11451.22
39820.00,11570.72
39830.00,12236.87
39840.00,12352.75
39850.00,12508.73
39860.00,12631.15
39870.00,12639.96
39880.00,12619.19
39890.00,12582.04
39900.00,12543.13
39910.00,12523.13
39920.00,12447.25
39930.00,12278.80
39940.00,11794.66
39950.00,11605.68
39960.00,11432.62
39970.00,11256.29
39980.00,11091.95
39990.00,10943.47
40000.00,10796.15
40010.00,10654.57
40020.00,10518.84
40030.00,10915.13
40040.00,10804.52
40050.00,10237.84
40060.00,10188.38
40070.00,10147.19
40080.00,10096.13
40090.00,10503.42
40100.00,10540.73
40110.00,10005.10
40120.00,9863.38
40130.00,9732.82
40140.00,9604.26
40150.00,9479.73
40160.00,9366.86
40170.00,9259.92
40180.00,9150.53
40190.00,9052.26
40200.00,8965.88
40210.00,8891.04
40220.00,8836.51
40230.00,8787.56
40240.00,8746.91
40250.00,8707.21
40260.00,8675.86
40270.00,8621.65
40280.00,9321.52
40290.00,9276.43
40300.00,9243.03
40310.00,9219.74
40320.00,9194.08
40330.00,9177.02
40340.00,9157.88
40350.00,9150.62
40360.00,10147.75
40370.00,10181.07
40380.00,9225.60
40390.00,9256.71
40400.00,9290.29
40410.00,9320.81
40420.00,9331.15
40430.00,9339.79
40440.00,6970.94
40450.00,6869.81
40460.00,6759.22
40470.00,6653.60
40480.00,6548.92
40490.00,6445.74
40500.00,6339.88
40510.00,6242.65
40520.00,6139.19
40530.00,6037.25
40540.00,5941.41
40550.00,5847.01
40560.00,5776.44
40570.00,5724.54
40580.00,5681.79
40590.00,5638.99
40600.00,5604.40
40610.00,5579.19
40620.00,5597.63
40630.00,5688.45
40640.00,5813.46
40650.00,5922.89
40660.00,6029.55
40670.00,7005.95
40680.00,7153.98
40690.00,7339.58
40700.00,7529.88
40710.00,7695.23
40720.00,7867.67
40730.00,8058.33
40740.00,8216.95
40750.00,8361.48
40760.00,8519.44
40770.00,8714.29
40780.00,8918.38
40790.00,9126.66
40800.00,9361.26
40810.00,9566.91
40820.00,9758.23
40830.00,9941.73
40840.00,10131.51
40850.00,10329.64
40860.00,10531.09
40870.00,10673.39
40880.00,10752.03
40890.00,10834.91
40900.00,10930.01
40910.00,12886.02
40920.00,12975.66
40930.00,12899.63
40940.00,12739.88
40950.00,12625.09
40960.00,12325.16
40970.00,12030.90
40980.00,11738.84
40990.00,11442.06
41000.00,11169.22
41010.00,9932.11
41020.00,9439.10
41030.00,8942.83
41040.00,8426.23
41050.00,7931.48
41060.00,7415.34
41070.00,6909.96
41080.00,6381.94
41090.00,5879.31
41100.00,5386.38
41110.00,4863.20
41120.00,4357.90
41130.00,3839.32
41140.00,3354.63
41190.00,1179.69
41200.00,760.98
41210.00,342.45
41400.00,5489.90
41410.00,5895.39
41420.00,6300.91
41430.00,6740.64
41440.00,7146.23
41450.00,7553.41
41460.00,7883.79
41470.00,7691.79
41480.00,7131.21
41490.00,6573.72
41500.00,6019.97
41510.00,5470.74
41520.00,4901.29
41530.00,3741.58
41540.00,3498.47
41550.00,3258.99
41560.00,3030.11
41570.00,2815.13
41580.00,2616.20
41590.00,2481.92
41600.00,2486.58
41610.00,2564.00
41620.00,2707.42
41630.00,2368.24
41640.00,2468.72
41650.00,2106.98
41660.00,2175.75
41670.00,2766.64
41680.00,2766.51
41690.00,2734.32
41700.00,2714.09
41710.00,2727.76
41720.00,2203.45
41730.00,1870.97
41740.00,1877.06
41750.00,1887.96
41760.00,1902.81
41770.00,1920.16
41780.00,1943.58
41790.00,1971.45
41800.00,1989.98
41810.00,1946.61
41820.00,1895.21
41830.00,1621.36
41840.00,1597.78
41850.00,1581.48
41860.00,1552.60
41870.00,1772.11
41880.00,1792.88
41890.00,1817.35
41900.00,1831.54
41910.00,1800.84
41920.00,1530.18
41930.00,1484.71
41940.00,1448.11
41950.00,1415.91
41960.00,1386.55
41970.00,1359.88
41980.00,1327.28
41990.00,1297.65
42000.00,1459.95
42010.00,5634.08
42020.00,4954.92
42030.00,4970.11
42040.00,4986.33
42050.00,5001.41
42060.00,5018.23
42070.00,5723.69
42080.00,5775.17
42090.00,5825.23
42100.00,5876.65
42110.00,5928.46
42120.00,5951.90
42130.00,5901.05
42140.00,5928.13
42150.00,5988.46
42160.00,6061.34
42170.00,6138.09
42180.00,5502.76
42190.00,5592.02
42200.00,5685.37
42210.00,5776.88
42220.00,5871.81
42230.00,5977.73
42240.00,6078.87
42250.00,5585.01
42260.00,5684.99
42270.00,5746.29
42280.00,5836.15
42290.00,5938.97
42300.00,6044.29
42310.00,6151.67
42320.00,5712.86
42330.00,5813.24
42340.00,5892.51
42350.00,5992.22
42360.00,6092.06
42370.00,6187.28
42380.00,6272.53
42390.00,6382.21
42400.00,7065.39
42410.00,7077.15
42420.00,7084.97
42430.00,7108.52
42440.00,7098.60
42450.00,7112.15
42460.00,7134.06
42470.00,7155.34
42480.00,7165.24
42490.00,7191.74
42500.00,7150.30
42510.00,7002.03
42520.00,6860.68
42530.00,6713.08
42540.00,6569.82
42550.00,6430.32
42560.00,6289.41
42570.00,6144.05
42580.00,6006.10
42590.00,5868.78
42600.00,5730.90
42610.00,5594.58
42620.00,5454.52
42630.00,5312.88
42640.00,5178.45
42650.00,5042.92
42660.00,5519.64
42670.00,5439.53
42680.00,5433.89
42690.00,6880.30
42700.00,6872.89
42710.00,6893.69
42720.00,6876.12
42730.00,6876.20
42740.00,6927.54
42750.00,6988.48
42760.00,8677.67
42770.00,8752.40
42780.00,8850.53
42790.00,8948.92
42800.00,9084.02
42810.00,9226.62
42820.00,9378.53
42830.00,9545.91
42840.00,9710.69
